;vm_id;vm_type;task;vm_start;input_data;task_start;task_end;output_data;vm_end;volume;allocation_cost
48731;VM 41;0;240/ID00239;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
49403;VM 46;0;241/ID00240;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;133.0
50069;VM 45;0;242/ID00241;57.99999832;1.68e-06;58.0;94.0;;94.0;108.0;133.0
50735;VM 44;0;243/ID00242;57.99999832;1.68e-06;58.0;94.0;;94.0;108.0;133.0
51401;VM 43;0;244/ID00243;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;135.0
52219;VM 199;0;245/ID00244;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
52739;VM 47;0;246/ID00245;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
53551;VM 197;0;247/ID00246;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
54208;VM 187;0;248/ID00247;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
54874;VM 186;0;249/ID00248;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
55553;VM 198;0;250/ID00249;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
56224;VM 202;0;251/ID00250;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
56890;VM 201;0;252/ID00251;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
57383;VM 22;0;253/ID00252;57.99999832;1.68e-06;58.0;92.66666666666666;;92.66666666666666;104.0;126.99999999999999
58037;VM 9;0;254/ID00253;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
58699;VM 4;0;255/ID00254;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;129.0
59365;VM 3;0;256/ID00255;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;130.0
60191;VM 162;0;257/ID00256;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;134.0
60820;VM 124;0;258/ID00257;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
61581;VM 223;0;259/ID00258;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
62164;VM 134;0;260/ID00259;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
62830;VM 133;0;261/ID00260;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
63579;VM 220;0;262/ID00261;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
64245;VM 219;0;263/ID00262;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
64911;VM 218;0;264/ID00263;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
65577;VM 217;0;265/ID00264;57.99999832;1.68e-06;59.0;95.0;;95.0;108.0;111.00000503999999
66243;VM 216;0;266/ID00265;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
66909;VM 215;0;267/ID00266;58.99999832;1.68e-06;60.0;95.33333333333334;;95.33333333333334;106.0;109.00000503999999
67493;VM 127;0;268/ID00267;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;131.0
68159;VM 126;0;269/ID00268;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
68907;VM 212;0;270/ID00269;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
69573;VM 211;0;271/ID00270;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
70239;VM 210;0;272/ID00271;57.99999832;1.68e-06;59.0;95.0;;95.0;108.0;111.00000503999999
70905;VM 209;0;273/ID00272;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
71571;VM 208;0;274/ID00273;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
72187;VM 152;0;275/ID00274;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;132.0
72852;VM 150;0;276/ID00275;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;131.0
73518;VM 149;0;277/ID00276;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
74184;VM 148;0;278/ID00277;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
74901;VM 203;0;279/ID00278;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
75517;VM 147;0;280/ID00279;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
76180;VM 143;0;281/ID00280;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;135.0
76868;VM 164;0;282/ID00281;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;132.0
77606;VM 240;0;283/ID00282;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
78201;VM 163;0;284/ID00283;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;129.0
78938;VM 238;0;285/ID00284;58.99999832;1.68e-06;60.0;95.33333333333334;;95.33333333333334;106.0;109.00000503999999
79604;VM 237;0;286/ID00285;58.99999832;1.68e-06;60.0;95.33333333333334;;95.33333333333334;106.0;109.00000503999999
80198;VM 159;0;287/ID00286;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
80863;VM 157;0;288/ID00287;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;127.0
81529;VM 156;0;289/ID00288;57.99999832;1.68e-06;58.0;94.0;;94.0;108.0;132.0
82194;VM 154;0;290/ID00289;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;131.0
82820;VM 113;0;291/ID00290;57.99999832;1.68e-06;58.0;92.66666666666666;;92.66666666666666;104.0;126.99999999999999
83486;VM 112;0;292/ID00291;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;133.0
84152;VM 111;0;293/ID00292;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;133.0
84818;VM 110;0;294/ID00293;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
85481;VM 106;0;295/ID00294;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;131.0
86281;VM 244;0;296/ID00295;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
86947;VM 243;0;297/ID00296;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
87613;VM 242;0;298/ID00297;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
88147;VM 104;0;299/ID00298;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
88813;VM 103;0;300/ID00299;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;130.0
89608;VM 236;0;301/ID00300;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
90146;VM 102;0;302/ID00301;57.99999832;1.68e-06;58.0;94.0;;94.0;108.0;135.0
90812;VM 101;0;303/ID00302;57.99999832;1.68e-06;58.0;92.66666666666666;;92.66666666666666;104.0;131.0
91478;VM 100;0;304/ID00303;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;133.0
92281;VM 241;0;305/ID00304;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
92946;VM 239;0;306/ID00305;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
93609;VM 235;0;307/ID00306;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
94275;VM 234;0;308/ID00307;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
94941;VM 233;0;309/ID00308;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
95479;VM 99;0;310/ID00309;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;134.0
96318;VM 276;0;311/ID00310;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
96812;VM 98;0;312/ID00311;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;133.0
97478;VM 97;0;313/ID00312;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;132.0
98144;VM 96;0;314/ID00313;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;129.0
98810;VM 95;0;315/ID00314;57.99999832;1.68e-06;58.0;92.66666666666666;;92.66666666666666;104.0;129.0
99475;VM 93;0;316/ID00315;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;131.0
100141;VM 92;0;317/ID00316;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;131.0
100807;VM 91;0;318/ID00317;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;134.0
101473;VM 90;0;319/ID00318;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;134.0
102312;VM 267;0;320/ID00319;58.99999832;1.68e-06;60.0;95.0;;95.0;105.0;108.00000503999999
102806;VM 89;0;321/ID00320;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;133.0
103472;VM 88;0;322/ID00321;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;129.0
104310;VM 264;0;323/ID00322;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
104805;VM 87;0;324/ID00323;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
105471;VM 86;0;325/ID00324;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
106136;VM 84;0;326/ID00325;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
106974;VM 260;0;327/ID00326;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
107469;VM 83;0;328/ID00327;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;132.0
108131;VM 78;0;329/ID00328;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;133.0
108972;VM 257;0;330/ID00329;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
109464;VM 77;0;331/ID00330;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;134.0
110130;VM 76;0;332/ID00331;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;131.0
110796;VM 75;0;333/ID00332;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;133.0
111461;VM 73;0;334/ID00333;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
112127;VM 72;0;335/ID00334;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;131.0
112792;VM 70;0;336/ID00335;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;132.0
113458;VM 69;0;337/ID00336;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;131.0
114124;VM 68;0;338/ID00337;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
114790;VM 67;0;339/ID00338;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
115454;VM 64;0;340/ID00339;57.99999832;1.68e-06;58.0;92.66666666666666;;92.66666666666666;104.0;132.0
116120;VM 63;0;341/ID00340;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;131.0
116964;VM 245;0;342/ID00341;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
117618;VM 232;0;343/ID00342;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
118284;VM 231;0;344/ID00343;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
118950;VM 230;0;345/ID00344;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
119616;VM 229;0;346/ID00345;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
120282;VM 228;0;347/ID00346;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
120948;VM 227;0;348/ID00347;58.99999832;1.68e-06;60.0;94.66666666666666;;94.66666666666666;104.0;107.00000503999999
121455;VM 62;0;349/ID00348;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
122119;VM 59;0;350/ID00349;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;136.0
122782;VM 55;0;351/ID00350;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;134.0
123448;VM 54;0;352/ID00351;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;134.0
124277;VM 221;0;353/ID00352;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
124781;VM 53;0;354/ID00353;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
125446;VM 51;0;355/ID00354;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;132.0
126112;VM 50;0;356/ID00355;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
126778;VM 49;0;357/ID00356;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;132.0
127596;VM 205;0;358/ID00357;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
128111;VM 48;0;359/ID00358;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;132.0
128896;VM 166;0;360/ID00359;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
129596;VM 204;0;361/ID00360;57.99999832;1.68e-06;59.0;95.0;;95.0;108.0;111.00000503999999
130229;VM 165;0;362/ID00361;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;129.0
130783;VM 52;0;363/ID00362;56.99999832;1.68e-06;57.0;92.33333333333334;;92.33333333333334;106.0;124.0
131617;VM 224;0;364/ID00363;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
132282;VM 222;0;365/ID00364;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
132941;VM 214;0;366/ID00365;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
133607;VM 213;0;367/ID00366;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
134268;VM 207;0;368/ID00367;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
134934;VM 206;0;369/ID00368;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
135649;VM 254;0;370/ID00369;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
136315;VM 253;0;371/ID00370;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
136981;VM 252;0;372/ID00371;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
137647;VM 251;0;373/ID00372;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
138313;VM 250;0;374/ID00373;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
138979;VM 249;0;375/ID00374;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
139645;VM 248;0;376/ID00375;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
140311;VM 247;0;377/ID00376;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
140977;VM 246;0;378/ID00377;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
141624;VM 226;0;379/ID00378;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
142290;VM 225;0;380/ID00379;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
142768;VM 31;0;381/ID00380;56.99999832;1.68e-06;57.0;92.66666666666666;;92.66666666666666;107.0;126.99999999999999
143432;VM 28;0;382/ID00381;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
144094;VM 23;0;383/ID00382;57.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;131.0
144756;VM 18;0;384/ID00383;57.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;130.0
145422;VM 17;0;385/ID00384;57.99999832;1.68e-06;58.0;93.0;;93.0;105.0;129.0
146388;VM 321;0;386/ID00385;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
147054;VM 320;0;387/ID00386;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
147720;VM 319;0;388/ID00387;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
148386;VM 318;0;389/ID00388;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
149052;VM 317;0;390/ID00389;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
149718;VM 316;0;391/ID00390;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
150384;VM 315;0;392/ID00391;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
151050;VM 314;0;393/ID00392;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
151716;VM 313;0;394/ID00393;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
152382;VM 312;0;395/ID00394;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
153048;VM 311;0;396/ID00395;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
153714;VM 310;0;397/ID00396;56.99999832;1.68e-06;58.0;92.66666666666666;;92.66666666666666;104.0;107.00000503999999
154380;VM 309;0;398/ID00397;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
155046;VM 308;0;399/ID00398;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
155712;VM 307;0;400/ID00399;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
156378;VM 306;0;401/ID00400;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
157044;VM 305;0;402/ID00401;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
157710;VM 304;0;403/ID00402;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
158376;VM 303;0;404/ID00403;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
159042;VM 302;0;405/ID00404;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
159708;VM 301;0;406/ID00405;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
160374;VM 300;0;407/ID00406;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
161040;VM 299;0;408/ID00407;56.99999832;1.68e-06;58.0;92.66666666666666;;92.66666666666666;104.0;107.00000503999999
161706;VM 298;0;409/ID00408;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
162372;VM 297;0;410/ID00409;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
163038;VM 296;0;411/ID00410;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
163704;VM 295;0;412/ID00411;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
164370;VM 294;0;413/ID00412;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
165036;VM 293;0;414/ID00413;57.99999832;1.68e-06;59.0;93.33333333333334;;93.33333333333334;103.0;106.00000503999999
165702;VM 292;0;415/ID00414;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
166368;VM 291;0;416/ID00415;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
167034;VM 290;0;417/ID00416;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
167700;VM 289;0;418/ID00417;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
168366;VM 288;0;419/ID00418;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
169032;VM 287;0;420/ID00419;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
169698;VM 286;0;421/ID00420;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
170364;VM 285;0;422/ID00421;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
171030;VM 284;0;423/ID00422;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
171696;VM 283;0;424/ID00423;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
172362;VM 282;0;425/ID00424;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
173028;VM 281;0;426/ID00425;57.99999832;1.68e-06;59.0;94.66666666666666;;94.66666666666666;107.0;110.00000503999999
173694;VM 280;0;427/ID00426;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
174360;VM 279;0;428/ID00427;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
175026;VM 278;0;429/ID00428;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
175692;VM 277;0;430/ID00429;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
176357;VM 275;0;431/ID00430;57.99999832;1.68e-06;59.0;94.33333333333334;;94.33333333333334;106.0;109.00000503999999
177023;VM 274;0;432/ID00431;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
177689;VM 273;0;433/ID00432;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
178355;VM 272;0;434/ID00433;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
179021;VM 271;0;435/ID00434;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
179687;VM 270;0;436/ID00435;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
180353;VM 269;0;437/ID00436;56.99999832;1.68e-06;58.0;94.0;;94.0;108.0;111.00000503999999
181019;VM 268;0;438/ID00437;57.99999832;1.68e-06;59.0;93.66666666666666;;93.66666666666666;104.0;107.00000503999999
181684;VM 266;0;439/ID00438;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
182350;VM 265;0;440/ID00439;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
183015;VM 263;0;441/ID00440;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
183681;VM 262;0;442/ID00441;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
184347;VM 261;0;443/ID00442;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
185012;VM 259;0;444/ID00443;56.99999832;1.68e-06;58.0;92.66666666666666;;92.66666666666666;104.0;107.00000503999999
185678;VM 258;0;445/ID00444;56.99999832;1.68e-06;58.0;93.0;;93.0;105.0;108.00000503999999
186343;VM 256;0;446/ID00445;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
187009;VM 255;0;447/ID00446;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
187744;VM 323;0;448/ID00447;56.99999832;1.68e-06;58.0;93.66666666666666;;93.66666666666666;107.0;110.00000503999999
188410;VM 322;0;449/ID00448;56.99999832;1.68e-06;58.0;93.33333333333334;;93.33333333333334;106.0;109.00000503999999
188875;VM 115;0;450/ID00449;56.99999832;1.68e-06;57.0;92.66666666666666;;92.66666666666666;107.0;126.99999999999999
189752;VM 330;0;451/ID00450;57.99999832;1.68e-06;59.0;94.0;;94.0;105.0;108.00000503999999
